210.34682607650757,140.19303995370865,-0.6057276129722595
219.81966304779053,125.26048949360847,-0.5340616703033447
224.7316074371338,124.38140892982483,-0.5341586470603943
229.45694732666016,123.52538561820984,-0.5343992710113525
202.8241696357727,125.39401903748512,-0.535160481929779
197.35037755966187,124.52043303847313,-0.5350882411003113
192.7076153755188,123.64767703413963,-0.5350738763809204
238.65057277679443,123.88635030388832,-0.15658102929592133
186.66345262527466,124.62242278456688,-0.1580447107553482
220.13295364379883,153.63938534259796,-0.46443116664886475
201.20223999023438,152.53167444467545,-0.46697431802749634
280.806040763855,198.29097425937653,0.002326785586774349
142.26476526260376,190.71860080957413,-0.008694141171872616
306.36452293395996,312.38194316625595,-0.5056074857711792
106.48579859733582,294.61102670431137,-0.5199761390686035
231.66398906707764,226.33287566900253,-1.1049662828445435
198.30334281921387,232.46278476715088,-1.0058612823486328
224.33465766906738,196.94120371341705,-1.2086621522903442
207.26870155334473,202.48591676354408,-1.0970255136489868
225.74947357177734,189.98661190271378,-1.1222469806671143
202.4982361793518,194.54173889756203,-1.0101547241210938
226.8128900527954,199.72118788957596,-1.0799169540405273
203.3097996711731,206.5531728863716,-0.9765106439590454
244.54387092590332,346.7582975625992,-0.004932399373501539
167.53991603851318,343.9477695822716,0.005030329804867506
348.80838203430176,338.071506857872,-1.112937092781067
63.856525897979736,341.672654569149,-1.1778440475463867
326.300537109375,492.22602009773254,-0.7569779753684998
86.82314443588257,492.98685961961746,-0.8100512027740479
313.344669342041,516.4904829263687,-0.7340217232704163
101.67768144607544,515.8464402556419,-0.7840878367424011
360.1988525390625,535.5600090622902,-1.1356443166732788
50.21762180328369,532.5899561047554,-1.1879663467407227
